2022-07-13 13:46:22 INFO     Starting to create database tables
2022-07-13 13:46:22 INFO     Finished creating database tables
2022-07-14 17:44:36 INFO     row:  {'city': 'Campbeltown', 'county': 'Argyll', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Carluke', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Carrickfergus', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Castle Douglas', 'county': 'Kirkcudbrightshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Clydebank', 'county': 'Dunbartonshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Coatbridge', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Coleraine', 'county': 'Londonderry', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Cookstown', 'county': 'Tyrone', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Crieff', 'county': 'Perthshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Cupar', 'county': 'Fife', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dalbeattie', 'county': 'Dumfriesshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dalkeith', 'county': 'Midlothian', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dalry', 'county': 'Ayrshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dingwall', 'county': 'Ross and Cromarty', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Downpatrick', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dromore', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dufftown', 'county': 'Moray', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dumbarton', 'county': 'Dunbartonshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dumfries', 'county': 'Dumfriesshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dundee', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dunfermline', 'county': 'Fife', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Dungannon', 'county': 'Tyrone', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Edinburgh', 'county': 'Midlothian', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Elgin', 'county': 'Moray', 'country': 'Scotland'}
